"","type","home_team","away_team","week","season","home_score.x","away_score.x","winner","home_winner","away_winner","home_conference","home_division","away_conference","away_division","conference_game","division_game","year","month","day","away_score.y","temperature","wind_chill","humidity","wind_mph","weather","latitude","longitude","Capacity","Field","Elevation","margin_of_victory"
"402","reg","CAR","BAL",11,2010,13,37,"BAL",FALSE,TRUE,"NFC","NFC South","AFC","AFC North",FALSE,FALSE,"10","11","21",37,65,NA,"43%",6,"65 degrees- relative humidity 43%- wind 6 mph",35.225808,-80.852861,73778,"Grass",761,24
"403","reg","KC","ARI",11,2010,31,13,"KC",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"10","11","21",13,66,NA,"65%",2,"66 degrees- relative humidity 65%- wind 2 mph",39.048914,-94.484039,76416,"Grass",909,18
"404","reg","TEN","WAS",11,2010,16,19,"WAS",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"10","11","21",19,66,NA,"53%",1,"66 degrees- relative humidity 53%- wind 1 mph",36.166461,-86.771289,69143,"Grass",597,3
"405","reg","MIN","GB",11,2010,3,31,"GB",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"10","11","21",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,28
"406","reg","DAL","DET",11,2010,35,19,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"10","11","21",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,16
"407","reg","JAX","CLE",11,2010,24,20,"JAX",TRUE,FALSE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"10","11","21",20,0,NA,"0%",NA,"0 degrees- relative humidity 0%- no wind",30.323925,-81.637356,67264,"Grass",16,4
"408","reg","NYJ","HOU",11,2010,30,27,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC South",TRUE,FALSE,"10","11","21",27,46,NA,"37%",1,"46 degrees- relative humidity 37%- wind 1 mph",40.812194,-74.076983,82500,"Turf",3,3
"409","reg","CIN","BUF",11,2010,31,49,"BUF",FALSE,TRUE,"AFC","AFC North","AFC","AFC East",TRUE,FALSE,"10","11","21",49,65,NA,"56%",1,"65 degrees- relative humidity 56%- wind 1 mph",39.095442,-84.516039,65515,"Turf",482,18
"410","reg","PIT","OAK",11,2010,35,3,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC West",TRUE,FALSE,"10","11","21",3,57,NA,"62%",9,"57 degrees- relative humidity 62%- wind 9 mph",40.446786,-80.015761,65500,"Grass",1371,32
"411","reg","LA","ATL",11,2010,17,34,"ATL",FALSE,TRUE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"10","11","21",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,17
"412","reg","NO","SEA",11,2010,34,19,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"10","11","21",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,15
"413","reg","SF","TB",11,2010,0,21,"TB",FALSE,TRUE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"10","11","21",21,54,NA,"65%",2,"54 degrees- relative humidity 65%- wind 2 mph",37.713486,-122.386256,68500,"Grass",52,21
"414","reg","NE","IND",11,2010,31,28,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC South",TRUE,FALSE,"10","11","21",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,3
"415","reg","PHI","NYG",11,2010,27,17,"PHI",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"10","11","21",17,45,NA,"68%",7,"45 degrees- relative humidity 68%- wind 7 mph",39.900775,-75.167453,69176,"Grass",39,10
"416","reg","LAC","DEN",11,2010,35,14,"LAC",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"10","11","22",14,55,NA,"69%",5,"55 degrees- relative humidity 69%- wind 5 mph",32.783117,-117.119525,70561,"Grass",62,21
"417","reg","DET","NE",12,2010,24,45,"NE",FALSE,TRUE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"10","11","25",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,21
"418","reg","DAL","NO",12,2010,27,30,"NO",FALSE,TRUE,"NFC","NFC East","NFC","NFC South",TRUE,FALSE,"10","11","25",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,3
"419","reg","NYJ","CIN",12,2010,26,10,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC North",TRUE,FALSE,"10","11","25",10,39,NA,"87%",6,"39 degrees- relative humidity 87%- wind 6 mph",40.812194,-74.076983,82500,"Turf",3,16
"420","reg","WAS","MIN",12,2010,13,17,"MIN",FALSE,TRUE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"10","11","28",17,47,NA,"44%",5,"47 degrees- relative humidity 44%- wind 5 mph",38.907697,-76.864517,79000,"Grass",410,4
"421","reg","CLE","CAR",12,2010,24,23,"CLE",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"10","11","28",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,1
"422","reg","BUF","PIT",12,2010,16,19,"PIT",FALSE,TRUE,"AFC","AFC East","AFC","AFC North",TRUE,FALSE,"10","11","28",19,36,NA,"78%",1,"36 degrees- relative humidity 78%- wind 1 mph",42.773739,-78.786978,73967,"Turf",600,3
"423","reg","NYG","JAX",12,2010,24,20,"NYG",TRUE,FALSE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"10","11","28",20,43,NA,"43%",6,"43 degrees- relative humidity 43%- wind 6 mph",40.812194,-74.076983,82500,"Turf",3,4
"424","reg","HOU","TEN",12,2010,20,0,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"10","11","28",0,58,NA,NA,5,"58 degrees- wind 5 mph",29.684781,-95.410956,71500,"Grass",105,20
"425","reg","ATL","GB",12,2010,20,17,"ATL",TRUE,FALSE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"10","11","28",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,3
"426","reg","SEA","KC",12,2010,24,42,"KC",FALSE,TRUE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"10","11","28",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,18
"427","reg","OAK","MIA",12,2010,17,33,"MIA",FALSE,TRUE,"AFC","AFC West","AFC","AFC East",TRUE,FALSE,"10","11","28",33,54,NA,"49%",1,"54 degrees- relative humidity 49%- wind 1 mph",37.751411,-122.200889,53250,"Grass",43,16
"428","reg","BAL","TB",12,2010,17,10,"BAL",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"10","11","28",10,48,NA,"37%",3,"48 degrees- relative humidity 37%- wind 3 mph",39.277969,-76.622767,71008,"Turf",493,7
"429","reg","CHI","PHI",12,2010,31,26,"CHI",TRUE,FALSE,"NFC","NFC North","NFC","NFC East",TRUE,FALSE,"10","11","28",26,45,NA,"57%",1,"45 degrees- relative humidity 57%- wind 1 mph",41.862306,-87.616672,61500,"Grass",597,5
"430","reg","DEN","LA",12,2010,33,36,"LA",FALSE,TRUE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"10","11","28",36,45,NA,"23%",1,"45 degrees- relative humidity 23%- wind 1 mph",39.743936,-105.020097,76125,"Grass",5280,3
"431","reg","IND","LAC",12,2010,14,36,"LAC",FALSE,TRUE,"AFC","AFC South","AFC","AFC West",TRUE,FALSE,"10","11","28",36,38,NA,NA,8,"38 degrees- wind 8 mph",39.760056,-86.163806,63000,"Turf",715,22
"432","reg","ARI","SF",12,2010,6,27,"SF",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"10","11","29",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,21
"433","reg","PHI","HOU",13,2010,34,24,"PHI",TRUE,FALSE,"NFC","NFC East","AFC","AFC South",FALSE,FALSE,"10","12","02",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,10
"434","reg","MIN","BUF",13,2010,38,14,"MIN",TRUE,FALSE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,24
"435","reg","CIN","NO",13,2010,30,34,"NO",FALSE,TRUE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,39.095442,-84.516039,65515,"Turf",482,4
"436","reg","GB","SF",13,2010,34,16,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC West",TRUE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,18
"437","reg","DET","CHI",13,2010,20,24,"CHI",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,4
"438","reg","NYG","WAS",13,2010,31,7,"NYG",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,24
"439","reg","KC","DEN",13,2010,10,6,"KC",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,4
"440","reg","TEN","JAX",13,2010,6,17,"JAX",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,11
"441","reg","MIA","CLE",13,2010,10,13,"CLE",FALSE,TRUE,"AFC","AFC East","AFC","AFC North",TRUE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,25.957919,-80.238842,65326,"Grass",7,3
"442","reg","LAC","OAK",13,2010,13,28,"OAK",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,32.783117,-117.119525,70561,"Grass",62,15
"443","reg","SEA","CAR",13,2010,31,14,"SEA",TRUE,FALSE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,17
"444","reg","ARI","LA",13,2010,6,19,"LA",FALSE,TRUE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,13
"445","reg","IND","DAL",13,2010,35,38,"DAL",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"10","12","05",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"446","reg","TB","ATL",13,2010,24,28,"ATL",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,27.975967,-82.50335,65890,"Grass",48,4
"447","reg","BAL","PIT",13,2010,10,13,"PIT",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"10","12","05",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,3
"448","reg","NE","NYJ",13,2010,45,3,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"10","12","06",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,42
"449","reg","TEN","IND",14,2010,28,30,"IND",FALSE,TRUE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"10","12","09",NA,NA,NA,NA,NA,NA,36.166461,-86.771289,69143,"Grass",597,2
"450","reg","JAX","OAK",14,2010,38,31,"JAX",TRUE,FALSE,"AFC","AFC South","AFC","AFC West",TRUE,FALSE,"10","12","12",31,54,NA,"86%",1,"54 degrees- relative humidity 86%- wind 1 mph",30.323925,-81.637356,67264,"Grass",16,7
"451","reg","CAR","ATL",14,2010,10,31,"ATL",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"10","12","12",31,44,NA,"94%",1,"44 degrees- relative humidity 94%- wind 1 mph",35.225808,-80.852861,73778,"Grass",761,21
"452","reg","BUF","CLE",14,2010,13,6,"BUF",TRUE,FALSE,"AFC","AFC East","AFC","AFC North",TRUE,FALSE,"10","12","12",6,36,NA,"95%",6,"36 degrees- relative humidity 95%- wind 6 mph",42.773739,-78.786978,73967,"Turf",600,7
"453","reg","PIT","CIN",14,2010,23,7,"PIT",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"10","12","12",7,37,NA,"89%",8,"37 degrees- relative humidity 89%- wind 8 mph",40.446786,-80.015761,65500,"Grass",1371,16
"454","reg","WAS","TB",14,2010,16,17,"TB",FALSE,TRUE,"NFC","NFC East","NFC","NFC South",TRUE,FALSE,"10","12","12",17,43,NA,"96%",5,"43 degrees- relative humidity 96%- wind 5 mph",38.907697,-76.864517,79000,"Grass",410,1
"455","reg","DET","GB",14,2010,7,3,"DET",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"10","12","12",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,4
"456","reg","NO","LA",14,2010,31,13,"NO",TRUE,FALSE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"10","12","12",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,18
"457","reg","SF","SEA",14,2010,40,21,"SF",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"10","12","12",21,55,NA,"90%",3,"55 degrees- relative humidity 90%- wind 3 mph",37.713486,-122.386256,68500,"Grass",52,19
"458","reg","CHI","NE",14,2010,7,36,"NE",FALSE,TRUE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"10","12","12",36,26,NA,"81%",3,"26 degrees- relative humidity 81%- wind 3 mph",41.862306,-87.616672,61500,"Grass",597,29
"459","reg","LAC","KC",14,2010,31,0,"LAC",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"10","12","12",0,86,NA,"22%",5,"86 degrees- relative humidity 22%- wind 5 mph",32.783117,-117.119525,70561,"Grass",62,31
"460","reg","ARI","DEN",14,2010,43,13,"ARI",TRUE,FALSE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"10","12","12",NA,NA,NA,NA,NA,NA,33.5277,-112.262608,63400,"Grass",1152,30
"461","reg","NYJ","MIA",14,2010,6,10,"MIA",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"10","12","12",10,53,NA,"83%",8,"53 degrees- relative humidity 83%- wind 8 mph",40.812194,-74.076983,82500,"Turf",3,4
"462","reg","DAL","PHI",14,2010,27,30,"PHI",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"10","12","12",NA,NA,NA,NA,NA,NA,32.747778,-97.092778,80000,"Turf",604,3
"463","reg","MIN","NYG",14,2010,3,21,"NYG",FALSE,TRUE,"NFC","NFC North","NFC","NFC East",TRUE,FALSE,"10","12","13",NA,NA,NA,NA,NA,NA,44.973881,-93.258094,66200,"Turf",830,18
"464","reg","HOU","BAL",14,2010,28,34,"BAL",FALSE,TRUE,"AFC","AFC South","AFC","AFC North",TRUE,FALSE,"10","12","13",34,0,NA,NA,NA,"0 degrees- no wind",29.684781,-95.410956,71500,"Grass",105,6
"465","reg","LAC","SF",15,2010,34,7,"LAC",TRUE,FALSE,"AFC","AFC West","NFC","NFC West",FALSE,FALSE,"10","12","16",7,56,NA,"69%",7,"56 degrees- relative humidity 69%- wind 7 mph",32.783117,-117.119525,70561,"Grass",62,27
"466","reg","LA","KC",15,2010,13,27,"KC",FALSE,TRUE,"NFC","NFC West","AFC","AFC West",FALSE,FALSE,"10","12","19",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,14
"467","reg","BAL","NO",15,2010,30,24,"BAL",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"10","12","19",24,34,NA,"40%",1,"34 degrees- relative humidity 40%- wind 1 mph",39.277969,-76.622767,71008,"Turf",493,6
"468","reg","TB","DET",15,2010,20,23,"DET",FALSE,TRUE,"NFC","NFC South","NFC","NFC North",TRUE,FALSE,"10","12","19",23,54,NA,"96%",1,"54 degrees- relative humidity 96%- wind 1 mph",27.975967,-82.50335,65890,"Grass",48,3
"469","reg","CAR","ARI",15,2010,19,12,"CAR",TRUE,FALSE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"10","12","19",12,42,NA,"57%",6,"42 degrees- relative humidity 57%- wind 6 mph",35.225808,-80.852861,73778,"Grass",761,7
"470","reg","NYG","PHI",15,2010,31,38,"PHI",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"10","12","19",38,33,NA,"58%",6,"33 degrees- relative humidity 58%- wind 6 mph",40.812194,-74.076983,82500,"Turf",3,7
"471","reg","MIA","BUF",15,2010,14,17,"BUF",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"10","12","19",17,67,NA,"74%",1,"67 degrees- relative humidity 74%- wind 1 mph",25.957919,-80.238842,65326,"Grass",7,3
"472","reg","CIN","CLE",15,2010,19,17,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"10","12","19",17,28,NA,"59%",8,"28 degrees- relative humidity 59%- wind 8 mph",39.095442,-84.516039,65515,"Turf",482,2
"473","reg","IND","JAX",15,2010,34,24,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"10","12","19",24,26,NA,NA,6,"26 degrees- wind 6 mph",39.760056,-86.163806,63000,"Turf",715,10
"474","reg","TEN","HOU",15,2010,31,17,"TEN",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"10","12","19",17,36,NA,"56%",4,"36 degrees- relative humidity 56%- wind 4 mph",36.166461,-86.771289,69143,"Grass",597,14
"475","reg","DAL","WAS",15,2010,33,30,"DAL",TRUE,FALSE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"10","12","19",30,51,NA,NA,NA,"51 degrees- no wind",32.747778,-97.092778,80000,"Turf",604,3
"476","reg","SEA","ATL",15,2010,18,34,"ATL",FALSE,TRUE,"NFC","NFC West","NFC","NFC South",TRUE,FALSE,"10","12","19",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,16
"477","reg","OAK","DEN",15,2010,39,23,"OAK",TRUE,FALSE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"10","12","19",NA,NA,NA,NA,NA,NA,37.751411,-122.200889,53250,"Grass",43,16
"478","reg","PIT","NYJ",15,2010,17,22,"NYJ",FALSE,TRUE,"AFC","AFC North","AFC","AFC East",TRUE,FALSE,"10","12","19",22,25,NA,"62%",9,"25 degrees- relative humidity 62%- wind 9 mph",40.446786,-80.015761,65500,"Grass",1371,5
"479","reg","NE","GB",15,2010,31,27,"NE",TRUE,FALSE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"10","12","19",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,4
"480","reg","MIN","CHI",15,2010,14,40,"CHI",FALSE,TRUE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"10","12","20",40,23,NA,NA,1,"23 degrees- wind 1 mph",44.973881,-93.258094,66200,"Turf",830,26
"481","reg","PIT","CAR",16,2010,27,3,"PIT",TRUE,FALSE,"AFC","AFC North","NFC","NFC South",FALSE,FALSE,"10","12","23",3,27,NA,"70%",1,"27 degrees- relative humidity 70%- wind 1 mph",40.446786,-80.015761,65500,"Grass",1371,24
"482","reg","ARI","DAL",16,2010,27,26,"ARI",TRUE,FALSE,"NFC","NFC West","NFC","NFC East",TRUE,FALSE,"10","12","25",26,64,NA,NA,7,"64 degrees- wind 7 mph",33.5277,-112.262608,63400,"Grass",1152,1
"483","reg","CLE","BAL",16,2010,10,20,"BAL",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"10","12","26",20,26,NA,"73%",1,"26 degrees- relative humidity 73%- wind 1 mph",41.506022,-81.699564,68000,"Grass",653,10
"484","reg","KC","TEN",16,2010,34,14,"KC",TRUE,FALSE,"AFC","AFC West","AFC","AFC South",TRUE,FALSE,"10","12","26",14,19,NA,"77%",7,"19 degrees- relative humidity 77%- wind 7 mph",39.048914,-94.484039,76416,"Grass",909,20
"485","reg","BUF","NE",16,2010,3,34,"NE",FALSE,TRUE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"10","12","26",34,22,NA,"69%",1,"22 degrees- relative humidity 69%- wind 1 mph",42.773739,-78.786978,73967,"Turf",600,31
"486","reg","CHI","NYJ",16,2010,38,34,"CHI",TRUE,FALSE,"NFC","NFC North","AFC","AFC East",FALSE,FALSE,"10","12","26",34,33,NA,"85%",9,"33 degrees- relative humidity 85%- wind 9 mph",41.862306,-87.616672,61500,"Grass",597,4
"487","reg","LA","SF",16,2010,25,17,"LA",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"10","12","26",NA,NA,NA,NA,NA,NA,38.632975,-90.188547,77500,"Grass",285,8
"488","reg","JAX","WAS",16,2010,17,20,"WAS",FALSE,TRUE,"AFC","AFC South","NFC","NFC East",FALSE,FALSE,"10","12","26",20,38,NA,"64%",NA,"38 degrees- relative humidity 64%- no wind",30.323925,-81.637356,67264,"Grass",16,3
"489","reg","MIA","DET",16,2010,27,34,"DET",FALSE,TRUE,"AFC","AFC East","NFC","NFC North",FALSE,FALSE,"10","12","26",34,69,NA,"47%",2,"69 degrees- relative humidity 47%- wind 2 mph",25.957919,-80.238842,65326,"Grass",7,7
"490","reg","DEN","HOU",16,2010,24,23,"DEN",TRUE,FALSE,"AFC","AFC West","AFC","AFC South",TRUE,FALSE,"10","12","26",23,50,NA,"18%",7,"50 degrees- relative humidity 18%- wind 7 mph",39.743936,-105.020097,76125,"Grass",5280,1
"491","reg","OAK","IND",16,2010,26,31,"IND",FALSE,TRUE,"AFC","AFC West","AFC","AFC South",TRUE,FALSE,"10","12","26",31,58,NA,"65%",5,"58 degrees- relative humidity 65%- wind 5 mph",37.751411,-122.200889,53250,"Grass",43,5
"492","reg","CIN","LAC",16,2010,34,20,"CIN",TRUE,FALSE,"AFC","AFC North","AFC","AFC West",TRUE,FALSE,"10","12","26",20,29,NA,"62%",1,"29 degrees- relative humidity 62%- wind 1 mph",39.095442,-84.516039,65515,"Turf",482,14
"493","reg","GB","NYG",16,2010,45,17,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC East",TRUE,FALSE,"10","12","26",17,25,NA,"74%",5,"25 degrees- relative humidity 74%- wind 5 mph",44.501306,-88.062167,80735,"Grass",581,28
"494","reg","TB","SEA",16,2010,38,15,"TB",TRUE,FALSE,"NFC","NFC South","NFC","NFC West",TRUE,FALSE,"10","12","26",15,49,NA,"56%",1,"49 degrees- relative humidity 56%- wind 1 mph",27.975967,-82.50335,65890,"Grass",48,23
"495","reg","ATL","NO",16,2010,14,17,"NO",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"10","12","27",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,3
"496","reg","PHI","MIN",16,2010,14,24,"MIN",FALSE,TRUE,"NFC","NFC East","NFC","NFC North",TRUE,FALSE,"10","12","28",24,32,NA,"46%",1,"32 degrees- relative humidity 46%- wind 1 mph",39.900775,-75.167453,69176,"Grass",39,10
"497","reg","ATL","CAR",17,2010,31,10,"ATL",TRUE,FALSE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,33.757614,-84.400972,71000,"Turf",1050,21
"498","reg","CLE","PIT",17,2010,9,41,"PIT",FALSE,TRUE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,41.506022,-81.699564,68000,"Grass",653,32
"499","reg","DET","MIN",17,2010,20,13,"DET",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,42.340156,-83.045808,65000,"Turf",656,7
"500","reg","BAL","CIN",17,2010,13,7,"BAL",TRUE,FALSE,"AFC","AFC North","AFC","AFC North",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,39.277969,-76.622767,71008,"Turf",493,6
"501","reg","NE","MIA",17,2010,38,7,"NE",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,42.090925,-71.26435,68756,"Turf",289,31
"502","reg","NYJ","BUF",17,2010,38,7,"NYJ",TRUE,FALSE,"AFC","AFC East","AFC","AFC East",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,40.812194,-74.076983,82500,"Turf",3,31
"503","reg","KC","OAK",17,2010,10,31,"OAK",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,39.048914,-94.484039,76416,"Grass",909,21
"504","reg","NO","TB",17,2010,13,23,"TB",FALSE,TRUE,"NFC","NFC South","NFC","NFC South",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,29.950931,-90.081364,76468,"Turf",-1,10
"505","reg","GB","CHI",17,2010,10,3,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC North",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,7
"506","reg","WAS","NYG",17,2010,14,17,"NYG",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,38.907697,-76.864517,79000,"Grass",410,3
"507","reg","IND","TEN",17,2010,23,20,"IND",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,39.760056,-86.163806,63000,"Turf",715,3
"508","reg","HOU","JAX",17,2010,34,17,"HOU",TRUE,FALSE,"AFC","AFC South","AFC","AFC South",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,29.684781,-95.410956,71500,"Grass",105,17
"509","reg","PHI","DAL",17,2010,13,14,"DAL",FALSE,TRUE,"NFC","NFC East","NFC","NFC East",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,39.900775,-75.167453,69176,"Grass",39,1
"510","reg","DEN","LAC",17,2010,28,33,"LAC",FALSE,TRUE,"AFC","AFC West","AFC","AFC West",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,39.743936,-105.020097,76125,"Grass",5280,5
"511","reg","SF","ARI",17,2010,38,7,"SF",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,37.713486,-122.386256,68500,"Grass",52,31
"512","reg","SEA","LA",17,2010,16,6,"SEA",TRUE,FALSE,"NFC","NFC West","NFC","NFC West",TRUE,TRUE,"11","01","02",NA,NA,NA,NA,NA,NA,47.595153,-122.331625,67000,"Turf",170,10
"513","reg","GB","NO",1,2011,42,34,"GB",TRUE,FALSE,"NFC","NFC North","NFC","NFC South",TRUE,FALSE,"11","09","08",NA,NA,NA,NA,NA,NA,44.501306,-88.062167,80735,"Grass",581,8
